worker_id,state,industry,gender,education_level,experience_years,actual_monthly_wage,minimum_wage,fair_wage_estimate,wage_gap,gap_percentage,is_underpaid,fair_wage_gap,fair_wage_gap_pct,gender_discriminated,severity_score,severity_band
32906,Uttar Pradesh,Services,Female,Diploma,20,19460,19500,22000,40,0.21,1,2540,11.55,0,13.102564102564102,Low (10-30)
32907,Maharashtra,Construction,Male,Diploma,22,33946,20400,22000,-13546,-66.4,0,-11946,-54.3,0,0.0,
32908,Haryana,Textiles,Female,12th Pass,10,15858,20400,18000,4542,22.26,1,2142,11.9,0,34.63235294117647,High (30-60)
32909,Telangana,Services,Female,Post-Graduate,0,41216,19500,45000,-21716,-111.36,0,3784,8.41,0,0.0,
32910,Haryana,Agriculture,Female,5th Pass,29,17163,20400,9000,3237,15.87,1,-8163,-90.7,0,31.433823529411764,High (30-60)
32911,Maharashtra,Manufacturing,Female,10th Pass,13,12404,20400,14000,7996,39.2,1,1596,11.4,1,82.79498617787532,Critical (60+)
32912,Rajasthan,Manufacturing,Male,5th Pass,11,10039,19500,9000,9461,48.52,1,-1039,-11.54,0,52.758974358974356,High (30-60)
32913,Karnataka,Textiles,Male,10th Pass,4,17523,21600,14000,4077,18.88,1,-3523,-25.16,0,32.9375,High (30-60)
32914,Haryana,Small Manufacturing,Male,Illiterate,15,10741,20400,7000,9659,47.35,1,-3741,-53.44,0,52.174019607843135,High (30-60)
32915,West Bengal,Retail,Male,5th Pass,23,16999,20400,9000,3401,16.67,1,-7999,-88.88,0,31.83578431372549,High (30-60)
32916,Haryana,Construction,Male,5th Pass,0,8488,20400,9000,11912,58.39,1,512,5.69,0,79.39805233415788,Critical (60+)
32917,Chhattisgarh,Chemicals,Female,12th Pass,10,18414,22500,18000,4086,18.16,1,-414,-2.3,0,32.58,High (30-60)
32918,Karnataka,Services,Female,12th Pass,12,18945,21600,18000,2655,12.29,1,-945,-5.25,0,29.645833333333332,Low (10-30)
32919,Madhya Pradesh,Textiles,Female,12th Pass,23,21003,18000,18000,-3003,-16.68,0,-3003,-16.68,0,0.0,
32920,Rajasthan,Machinery,Male,Graduate,10,37809,19500,32000,-18309,-93.89,0,-5809,-18.15,0,0.0,
32921,Maharashtra,Construction,Male,5th Pass,5,10801,20400,9000,9599,47.05,1,-1801,-20.01,0,59.18391924519845,High (30-60)
32922,Maharashtra,Metals,Male,10th Pass,7,18436,20400,14000,1964,9.63,1,-4436,-31.69,0,17.813725490196077,Low (10-30)
32923,Karnataka,Retail,Female,5th Pass,5,9064,21600,9000,12536,58.04,1,-64,-0.71,1,92.11752602729955,Critical (60+)
32924,Madhya Pradesh,Manufacturing,Female,Diploma,10,17584,18000,22000,416,2.31,1,4416,20.07,0,14.155555555555555,Low (10-30)
32925,Karnataka,Services,Male,12th Pass,11,22119,21600,18000,-519,-2.4,0,-4119,-22.88,0,0.0,
32926,Maharashtra,Food Processing,Male,10th Pass,18,20030,20400,14000,370,1.81,1,-6030,-43.07,0,13.906862745098039,Low (10-30)
32927,Jharkhand,Food Processing,Male,Illiterate,8,9651,17800,7000,8149,45.78,1,-2651,-37.87,0,51.390449438202246,High (30-60)
32928,Uttar Pradesh,Manufacturing,Female,5th Pass,7,9619,19500,9000,9881,50.67,1,-619,-6.88,1,89.50980033332598,Critical (60+)
32929,Telangana,Manufacturing,Female,Illiterate,6,6633,19500,7000,12867,65.98,1,367,5.24,1,97.46145707567848,Critical (60+)
32930,Tamil Nadu,Retail,Male,12th Pass,21,19472,18000,18000,-1472,-8.18,0,-1472,-8.18,0,0.0,
32931,Odisha,Small Manufacturing,Male,12th Pass,5,17654,17500,18000,-154,-0.88,0,346,1.92,0,0.0,
32932,Maharashtra,Agriculture,Male,10th Pass,14,19607,20400,14000,793,3.89,1,-5607,-40.05,0,14.943627450980392,Low (10-30)
32933,Telangana,Construction,Male,10th Pass,0,15742,19500,14000,3758,19.27,1,-1742,-12.44,0,33.135897435897434,High (30-60)
32934,West Bengal,Construction,Male,5th Pass,1,9618,20400,9000,10782,52.85,1,-618,-6.87,0,75.97304634188626,Critical (60+)
32935,Rajasthan,Construction,Male,10th Pass,5,16183,19500,14000,3317,17.01,1,-2183,-15.59,0,32.0051282051282,High (30-60)
32936,Chhattisgarh,Agriculture,Male,12th Pass,0,17823,22500,18000,4677,20.79,1,177,0.98,0,33.89333333333333,High (30-60)
32937,Chhattisgarh,IT Services,Female,Post-Graduate,6,32826,22500,45000,-10326,-45.89,0,12174,27.05,0,0.0,
32938,Haryana,Services,Female,5th Pass,6,8738,20400,9000,11662,57.17,1,262,2.91,1,92.35011602888379,Critical (60+)
32939,Madhya Pradesh,Manufacturing,Male,Diploma,10,27200,18000,22000,-9200,-51.11,0,-5200,-23.64,0,0.0,
32940,Maharashtra,Silk,Male,Diploma,2,26832,20400,22000,-6432,-31.53,0,-4832,-21.96,0,0.0,
32941,Jharkhand,Small Manufacturing,Female,10th Pass,13,13506,17800,14000,4294,24.12,1,494,3.53,1,52.107320962092736,High (30-60)
32942,Uttar Pradesh,Food Processing,Female,Diploma,0,20546,19500,22000,-1046,-5.36,0,1454,6.61,0,0.0,
32943,Maharashtra,Manufacturing,Female,10th Pass,7,14024,20400,14000,6376,31.25,1,-24,-0.17,1,59.007542574380075,High (30-60)
32944,Karnataka,Food Processing,Male,12th Pass,2,18455,21600,18000,3145,14.56,1,-455,-2.53,0,30.78009259259259,High (30-60)
32945,West Bengal,Construction,Male,5th Pass,17,13351,20400,9000,7049,34.55,1,-4351,-48.34,0,45.77696078431373,High (30-60)
32946,Jharkhand,Textiles,Female,5th Pass,21,13980,17800,9000,3820,21.46,1,-4980,-55.33,1,50.78330720050766,High (30-60)
32947,West Bengal,Food Processing,Female,12th Pass,10,15794,20400,18000,4606,22.58,1,2206,12.26,0,34.78921568627451,High (30-60)
32948,Maharashtra,Manufacturing,Male,5th Pass,10,13472,20400,9000,6928,33.96,1,-4472,-49.69,0,45.48039215686275,High (30-60)
32949,Maharashtra,Small Manufacturing,Male,10th Pass,6,16516,20400,14000,3884,19.04,1,-2516,-17.97,0,33.01960784313725,High (30-60)
32950,West Bengal,Agriculture,Male,12th Pass,18,24460,20400,18000,-4060,-19.9,0,-6460,-35.89,0,0.0,
32951,Haryana,Manufacturing,Male,5th Pass,13,11734,20400,9000,8666,42.48,1,-2734,-30.38,0,49.740196078431374,High (30-60)
32952,Tamil Nadu,Agriculture,Female,Illiterate,3,6856,18000,7000,11144,61.91,1,144,2.06,1,100.0,Critical (60+)
32953,Gujarat,Machinery,Male,12th Pass,21,21099,21600,18000,501,2.32,1,-3099,-17.22,0,14.159722222222221,Low (10-30)
32954,Tamil Nadu,Small Manufacturing,Male,10th Pass,12,19826,18000,14000,-1826,-10.14,0,-5826,-41.61,0,0.0,
32955,Odisha,Agriculture,Male,5th Pass,21,14984,17500,9000,2516,14.38,1,-5984,-66.49,0,30.68857142857143,High (30-60)
32956,Jharkhand,Mining,Male,Illiterate,22,15155,17800,7000,2645,14.86,1,-8155,-116.5,0,30.929775280898877,High (30-60)
32957,Jharkhand,Machinery,Male,12th Pass,13,19017,17800,18000,-1217,-6.84,0,-1017,-5.65,0,0.0,
32958,Punjab,Services,Female,Diploma,20,22842,18500,22000,-4342,-23.47,0,-842,-3.83,0,0.0,
32959,Rajasthan,Manufacturing,Female,12th Pass,25,20357,19500,18000,-857,-4.39,0,-2357,-13.09,0,0.0,
32960,Maharashtra,Manufacturing,Female,Illiterate,0,4991,20400,7000,15409,75.53,1,2009,28.7,1,100.0,Critical (60+)
32961,Uttar Pradesh,Manufacturing,Male,10th Pass,6,16054,19500,14000,3446,17.67,1,-2054,-14.67,0,32.33589743589744,High (30-60)
32962,Jharkhand,Manufacturing,Male,Diploma,13,26413,17800,22000,-8613,-48.39,0,-4413,-20.06,0,0.0,
32963,Karnataka,Retail,Female,5th Pass,6,8664,21600,9000,12936,59.89,1,336,3.73,1,93.13286027146108,Critical (60+)
32964,Tamil Nadu,Mining,Male,10th Pass,12,15194,18000,14000,2806,15.59,1,-1194,-8.53,0,31.294444444444444,High (30-60)
32965,Telangana,Manufacturing,Female,5th Pass,18,13357,19500,9000,6143,31.5,1,-4357,-48.41,1,59.70414936257242,High (30-60)
32966,Uttar Pradesh,Textiles,Female,10th Pass,0,10891,19500,14000,8609,44.15,1,3109,22.21,1,86.12249042834529,Critical (60+)
32967,Telangana,Textiles,Female,5th Pass,4,9634,19500,9000,9866,50.59,1,-634,-7.04,1,100.0,Critical (60+)
32968,Tamil Nadu,Metals,Male,Diploma,3,24111,18000,22000,-6111,-33.95,0,-2111,-9.6,0,0.0,
32969,Odisha,Silk,Female,5th Pass,22,15218,17500,9000,2282,13.04,1,-6218,-69.09,1,46.836689737866806,High (30-60)
32970,Rajasthan,Agriculture,Female,10th Pass,13,13650,19500,14000,5850,30.0,1,350,2.5,1,53.93355335273242,High (30-60)
32971,Tamil Nadu,Manufacturing,Male,12th Pass,12,25513,18000,18000,-7513,-41.74,0,-7513,-41.74,0,0.0,
32972,West Bengal,Leather,Female,10th Pass,0,12471,20400,14000,7929,38.87,1,1529,10.92,1,82.62035614513731,Critical (60+)
32973,West Bengal,Machinery,Male,12th Pass,3,15647,20400,18000,4753,23.3,1,2353,13.07,0,35.14950980392157,High (30-60)
32974,Chhattisgarh,Services,Male,10th Pass,12,15268,22500,14000,7232,32.14,1,-1268,-9.06,0,44.57111111111111,High (30-60)
32975,Gujarat,Agriculture,Male,Illiterate,23,11788,21600,7000,9812,45.43,1,-4788,-68.4,0,57.806770889042056,High (30-60)
32976,Maharashtra,Mining,Male,Diploma,7,20698,20400,22000,-298,-1.46,0,1302,5.92,0,0.0,
32977,Gujarat,Small Manufacturing,Female,12th Pass,3,18928,21600,18000,2672,12.37,1,-928,-5.16,0,29.685185185185183,Low (10-30)
32978,Punjab,Retail,Male,10th Pass,4,13735,18500,14000,4765,25.76,1,265,1.89,0,36.37837837837838,High (30-60)
32979,Uttar Pradesh,Manufacturing,Female,Illiterate,3,5517,19500,7000,13983,71.71,1,1483,21.19,1,100.0,Critical (60+)
32980,Rajasthan,Leather,Female,Illiterate,8,9431,19500,7000,10069,51.64,1,-2431,-34.73,1,90.01044047651496,Critical (60+)
32981,Uttar Pradesh,Leather,Female,5th Pass,3,10087,19500,9000,9413,48.27,1,-1087,-12.08,1,88.26352593432365,Critical (60+)
32982,Haryana,Leather,Male,12th Pass,8,18516,20400,18000,1884,9.24,1,-516,-2.87,0,17.61764705882353,Low (10-30)
32983,Odisha,Agriculture,Female,5th Pass,15,12304,17500,9000,5196,29.69,1,-3304,-36.71,1,75.55691653318897,Critical (60+)
32984,Gujarat,Metals,Male,Graduate,15,30977,21600,32000,-9377,-43.41,0,1023,3.2,0,0.0,
32985,Telangana,Construction,Male,10th Pass,5,15093,19500,14000,4407,22.6,1,-1093,-7.81,0,34.8,High (30-60)
32986,Maharashtra,Manufacturing,Male,10th Pass,5,13856,20400,14000,6544,32.08,1,144,1.03,0,44.53921568627451,High (30-60)
32987,Jharkhand,Food Processing,Male,10th Pass,6,14280,17800,14000,3520,19.78,1,-280,-2.0,0,33.3876404494382,High (30-60)
32988,Madhya Pradesh,Retail,Female,5th Pass,1,8459,18000,9000,9541,53.01,1,541,6.01,1,91.69511721974203,Critical (60+)
32989,Uttar Pradesh,Machinery,Male,12th Pass,20,21932,19500,18000,-2432,-12.47,0,-3932,-21.84,0,0.0,
32990,Uttar Pradesh,Metals,Male,Illiterate,13,9225,19500,7000,10275,52.69,1,-2225,-31.79,0,54.84615384615385,High (30-60)
32991,Haryana,Food Processing,Male,10th Pass,16,19216,20400,14000,1184,5.8,1,-5216,-37.26,0,15.901960784313726,Low (10-30)
32992,Gujarat,Construction,Male,Illiterate,10,11450,21600,7000,10150,46.99,1,-4450,-63.57,0,58.381684253079136,High (30-60)
32993,Punjab,Retail,Male,10th Pass,11,18131,18500,14000,369,1.99,1,-4131,-29.51,0,13.997297297297298,Low (10-30)
32994,Uttar Pradesh,IT Services,Female,Graduate,8,28828,19500,32000,-9328,-47.84,0,3172,9.91,0,0.0,
32995,Telangana,Agriculture,Male,Illiterate,0,5916,19500,7000,13584,69.66,1,1084,15.49,0,72.7770899034486,Critical (60+)
32996,Maharashtra,Retail,Male,5th Pass,13,12955,20400,9000,7445,36.5,1,-3955,-43.94,0,46.747549019607845,High (30-60)
32997,Rajasthan,Agriculture,Female,Illiterate,5,6370,19500,7000,13130,67.33,1,630,9.0,1,100.0,Critical (60+)
32998,Jharkhand,Food Processing,Male,10th Pass,4,13339,17800,14000,4461,25.06,1,661,4.72,0,36.03089887640449,High (30-60)
32999,Maharashtra,Manufacturing,Male,10th Pass,0,16613,20400,14000,3787,18.56,1,-2613,-18.66,0,32.78186274509804,High (30-60)
33000,Punjab,Textiles,Male,10th Pass,13,15847,18500,14000,2653,14.34,1,-1847,-13.19,0,30.670270270270272,High (30-60)
33001,Maharashtra,Small Manufacturing,Male,10th Pass,19,21296,20400,14000,-896,-4.39,0,-7296,-52.11,0,0.0,
33002,Rajasthan,Leather,Female,5th Pass,0,8384,19500,9000,11116,57.01,1,616,6.84,1,92.79857999735992,Critical (60+)
33003,Assam,Food Processing,Female,10th Pass,4,14432,16800,14000,2368,14.1,1,-432,-3.09,1,47.91204214798297,High (30-60)
33004,Tamil Nadu,Small Manufacturing,Female,Illiterate,1,5820,18000,7000,12180,67.67,1,1180,16.86,1,100.0,Critical (60+)
33005,Odisha,Metals,Male,10th Pass,17,15438,17500,14000,2062,11.78,1,-1438,-10.27,0,29.39142857142857,Low (10-30)
33006,Madhya Pradesh,Agriculture,Female,5th Pass,12,10561,18000,9000,7439,41.33,1,-1561,-17.34,1,97.16130146086269,Critical (60+)
33007,Telangana,Agriculture,Male,5th Pass,4,8227,19500,9000,11273,57.81,1,773,8.59,0,66.11431462176103,Critical (60+)
33008,Uttar Pradesh,Retail,Male,12th Pass,5,16003,19500,18000,3497,17.93,1,1997,11.09,0,32.46666666666667,High (30-60)
33009,Jharkhand,Metals,Male,10th Pass,0,16726,17800,14000,1074,6.03,1,-2726,-19.47,0,16.01685393258427,Low (10-30)
33010,Uttar Pradesh,Small Manufacturing,Male,5th Pass,22,17683,19500,9000,1817,9.32,1,-8683,-96.48,0,17.65897435897436,Low (10-30)
33011,Uttar Pradesh,Agriculture,Male,10th Pass,3,17200,19500,14000,2300,11.79,1,-3200,-22.86,0,29.397435897435898,Low (10-30)
33012,West Bengal,Food Processing,Male,10th Pass,17,16597,20400,14000,3803,18.64,1,-2597,-18.55,0,32.82107843137255,High (30-60)
33013,Odisha,Agriculture,Female,Illiterate,13,10524,17500,7000,6976,39.86,1,-3524,-50.34,1,96.93524824965392,Critical (60+)
33014,Telangana,Metals,Male,Illiterate,22,13899,19500,7000,5601,28.72,1,-6899,-98.56,0,37.86153846153846,High (30-60)
33015,Telangana,Construction,Female,5th Pass,10,11996,19500,9000,7504,38.48,1,-2996,-33.29,1,83.17989809736756,Critical (60+)
33016,Uttar Pradesh,Machinery,Male,12th Pass,9,16841,19500,18000,2659,13.64,1,1159,6.44,0,30.317948717948717,High (30-60)
33017,West Bengal,IT Services,Male,12th Pass,8,23812,20400,18000,-3412,-16.73,0,-5812,-32.29,0,0.0,
33018,Telangana,Textiles,Female,10th Pass,13,15625,19500,14000,3875,19.87,1,-1625,-11.61,0,33.43589743589744,High (30-60)
33019,Madhya Pradesh,Agriculture,Male,Illiterate,21,14912,18000,7000,3088,17.16,1,-7912,-113.03,0,32.077777777777776,High (30-60)
33020,Maharashtra,Textiles,Male,10th Pass,8,16571,20400,14000,3829,18.77,1,-2571,-18.36,0,32.884803921568626,High (30-60)
33021,Chhattisgarh,Food Processing,Male,10th Pass,11,15071,22500,14000,7429,33.02,1,-1071,-7.65,0,45.00888888888889,High (30-60)
33022,Uttar Pradesh,Services,Male,Illiterate,10,9236,19500,7000,10264,52.64,1,-2236,-31.94,0,54.81794871794872,High (30-60)
33023,Tamil Nadu,Mining,Male,5th Pass,8,9572,18000,9000,8428,46.82,1,-572,-6.36,0,51.91111111111111,High (30-60)
33024,Haryana,Agriculture,Male,Illiterate,18,13430,20400,7000,6970,34.17,1,-6430,-91.86,0,45.58333333333333,High (30-60)
33025,West Bengal,Construction,Male,10th Pass,10,14027,20400,14000,6373,31.24,1,-27,-0.19,0,44.12009803921569,High (30-60)
33026,Haryana,Services,Male,Illiterate,11,8249,20400,7000,12151,59.56,1,-1249,-17.84,0,58.28186274509804,High (30-60)
33027,Jharkhand,Construction,Male,5th Pass,0,9717,17800,9000,8083,45.41,1,-717,-7.97,0,59.940749240191735,High (30-60)
33028,Odisha,Retail,Male,12th Pass,8,23817,17500,18000,-6317,-36.1,0,-5817,-32.32,0,0.0,
33029,West Bengal,Manufacturing,Female,10th Pass,7,15546,20400,14000,4854,23.79,1,-1546,-11.04,0,35.39705882352941,High (30-60)
33030,Gujarat,IT Services,Female,Graduate,7,31992,21600,32000,-10392,-48.11,0,8,0.02,0,0.0,
33031,Rajasthan,Small Manufacturing,Male,Illiterate,18,12774,19500,7000,6726,34.49,1,-5774,-82.49,0,45.746153846153845,High (30-60)
33032,Gujarat,Retail,Male,12th Pass,0,17811,21600,18000,3789,17.54,1,189,1.05,0,32.270833333333336,High (30-60)
33033,Maharashtra,Agriculture,Male,10th Pass,0,14816,20400,14000,5584,27.37,1,-816,-5.83,0,37.18627450980392,High (30-60)
33034,Tamil Nadu,Agriculture,Female,Illiterate,11,8534,18000,7000,9466,52.59,1,-1534,-21.91,1,100.0,Critical (60+)
33035,Gujarat,Machinery,Male,12th Pass,21,28464,21600,18000,-6864,-31.78,0,-10464,-58.13,0,0.0,
33036,Odisha,Textiles,Female,10th Pass,18,13810,17500,14000,3690,21.09,1,190,1.36,1,50.81482577298423,High (30-60)
33037,Rajasthan,Agriculture,Female,Illiterate,21,10273,19500,7000,9227,47.32,1,-3273,-46.76,1,98.88031142574297,Critical (60+)
33038,Gujarat,Metals,Male,5th Pass,19,12058,21600,9000,9542,44.18,1,-3058,-33.98,0,50.58796296296296,High (30-60)
33039,Maharashtra,Construction,Male,10th Pass,6,13085,20400,14000,7315,35.86,1,915,6.54,0,46.42892156862745,High (30-60)
33040,West Bengal,Leather,Male,5th Pass,4,8541,20400,9000,11859,58.13,1,459,5.1,0,57.56617647058823,High (30-60)
33041,Maharashtra,Agriculture,Female,5th Pass,27,13114,20400,9000,7286,35.72,1,-4114,-45.71,1,61.33223378877308,Critical (60+)
33042,Haryana,Retail,Female,10th Pass,5,12833,20400,14000,7567,37.09,1,1167,8.34,1,62.0500779989318,Critical (60+)
33043,West Bengal,Agriculture,Male,12th Pass,27,27794,20400,18000,-7394,-36.25,0,-9794,-54.41,0,0.0,
33044,Jharkhand,Manufacturing,Male,Illiterate,5,9708,17800,7000,8092,45.46,1,-2708,-38.69,0,51.23033707865169,High (30-60)
33045,Uttar Pradesh,Services,Male,Illiterate,8,8853,19500,7000,10647,54.6,1,-1853,-26.47,0,55.8,High (30-60)
33046,Madhya Pradesh,Agriculture,Female,Illiterate,17,9104,18000,7000,8896,49.42,1,-2104,-30.06,1,100.0,Critical (60+)
33047,Uttar Pradesh,Agriculture,Male,10th Pass,15,17349,19500,14000,2151,11.03,1,-3349,-23.92,0,29.015384615384615,Low (10-30)
33048,Uttar Pradesh,Agriculture,Female,10th Pass,21,18153,19500,14000,1347,6.91,1,-4153,-29.66,0,16.453846153846154,Low (10-30)
33049,Uttar Pradesh,Agriculture,Male,12th Pass,7,19628,19500,18000,-128,-0.66,0,-1628,-9.04,0,0.0,
33050,Haryana,Manufacturing,Male,Diploma,22,23669,20400,22000,-3269,-16.02,0,-1669,-7.59,0,0.0,
33051,Odisha,Small Manufacturing,Male,10th Pass,11,16647,17500,14000,853,4.87,1,-2647,-18.91,0,15.437142857142858,Low (10-30)
33052,Chhattisgarh,Agriculture,Female,12th Pass,15,17139,22500,18000,5361,23.83,1,861,4.78,0,35.413333333333334,High (30-60)
33053,Rajasthan,Food Processing,Male,10th Pass,9,19031,19500,14000,469,2.41,1,-5031,-35.94,0,14.202564102564102,Low (10-30)
33054,Tamil Nadu,Small Manufacturing,Male,12th Pass,3,22325,18000,18000,-4325,-24.03,0,-4325,-24.03,0,0.0,
33055,Assam,Small Manufacturing,Female,5th Pass,0,6863,16800,9000,9937,59.15,1,2137,23.74,1,100.0,Critical (60+)
33056,Maharashtra,Agriculture,Female,5th Pass,20,11116,20400,9000,9284,45.51,1,-2116,-23.51,1,96.99374295299037,Critical (60+)
33057,Madhya Pradesh,Services,Female,Graduate,13,29645,18000,32000,-11645,-64.69,0,2355,7.36,0,0.0,
33058,Telangana,Manufacturing,Female,12th Pass,7,15641,19500,18000,3859,19.79,1,2359,13.11,0,33.39487179487179,High (30-60)
33059,Telangana,IT Services,Male,Graduate,10,37973,19500,32000,-18473,-94.73,0,-5973,-18.67,0,0.0,
33060,Uttar Pradesh,Construction,Female,5th Pass,4,9641,19500,9000,9859,50.56,1,-641,-7.12,1,100.0,Critical (60+)
33061,West Bengal,Services,Female,5th Pass,4,10139,20400,9000,10261,50.3,1,-1139,-12.66,1,88.6985238517799,Critical (60+)
33062,Uttar Pradesh,Manufacturing,Male,Illiterate,0,8090,19500,7000,11410,58.51,1,-1090,-15.57,0,57.75641025641026,High (30-60)
33063,Odisha,Agriculture,Male,5th Pass,24,15946,17500,9000,1554,8.88,1,-6946,-77.18,0,17.44,Low (10-30)
33064,Assam,Agriculture,Female,Illiterate,14,10071,16800,7000,6729,40.05,1,-3071,-43.87,1,97.79284258912762,Critical (60+)
33065,Maharashtra,Small Manufacturing,Male,Illiterate,11,8989,20400,7000,11411,55.94,1,-1989,-28.41,0,67.75883136392225,Critical (60+)
33066,Assam,Mining,Male,10th Pass,3,17646,16800,14000,-846,-5.04,0,-3646,-26.04,0,0.0,
33067,Haryana,Textiles,Female,Illiterate,12,9550,20400,7000,10850,53.19,1,-2550,-36.43,1,100.0,Critical (60+)
33068,Maharashtra,Construction,Male,10th Pass,1,14176,20400,14000,6224,30.51,1,-176,-1.26,0,43.754901960784316,High (30-60)
33069,Telangana,Manufacturing,Male,12th Pass,4,21003,19500,18000,-1503,-7.71,0,-3003,-16.68,0,0.0,
33070,Maharashtra,Mining,Male,Diploma,9,21175,20400,22000,-775,-3.8,0,825,3.75,0,0.0,
33071,Haryana,Textiles,Male,Illiterate,2,8997,20400,7000,11403,55.9,1,-1997,-28.53,0,67.2773049344006,Critical (60+)
33072,West Bengal,Manufacturing,Male,Diploma,9,24080,20400,22000,-3680,-18.04,0,-2080,-9.45,0,0.0,
33073,Tamil Nadu,Construction,Male,Illiterate,5,6886,18000,7000,11114,61.74,1,114,1.63,0,83.1285168997298,Critical (60+)
33074,Haryana,Retail,Male,5th Pass,0,8038,20400,9000,12362,60.6,1,962,10.69,0,58.799019607843135,High (30-60)
33075,Gujarat,Agriculture,Male,5th Pass,0,9587,21600,9000,12013,55.62,1,-587,-6.52,0,63.78662022225254,Critical (60+)
33076,Rajasthan,Mining,Male,Diploma,8,26794,19500,22000,-7294,-37.41,0,-4794,-21.79,0,0.0,
33077,West Bengal,Construction,Male,Illiterate,7,8827,20400,7000,11573,56.73,1,-1827,-26.1,0,78.37055053647639,Critical (60+)
33078,Madhya Pradesh,Manufacturing,Male,10th Pass,14,17186,18000,14000,814,4.52,1,-3186,-22.76,0,15.261111111111111,Low (10-30)
33079,Chhattisgarh,Retail,Female,10th Pass,10,15679,22500,14000,6821,30.32,1,-1679,-11.99,0,43.65777777777778,High (30-60)
33080,Rajasthan,Manufacturing,Male,10th Pass,15,19348,19500,14000,152,0.78,1,-5348,-38.2,0,13.38974358974359,Low (10-30)
33081,Madhya Pradesh,Metals,Male,12th Pass,20,20509,18000,18000,-2509,-13.94,0,-2509,-13.94,0,0.0,
33082,West Bengal,Agriculture,Female,Illiterate,35,13522,20400,7000,6878,33.72,1,-6522,-93.17,1,60.28995465089138,Critical (60+)
33083,Tamil Nadu,Construction,Male,5th Pass,7,12538,18000,9000,5462,30.34,1,-3538,-39.31,0,43.672222222222224,High (30-60)
33084,West Bengal,Construction,Female,5th Pass,23,12698,20400,9000,7702,37.75,1,-3698,-41.09,1,62.39494977249559,Critical (60+)
33085,West Bengal,Food Processing,Male,10th Pass,6,15721,20400,14000,4679,22.94,1,-1721,-12.29,0,34.96813725490196,High (30-60)
33086,Haryana,Chemicals,Female,Illiterate,23,11524,20400,7000,8876,43.51,1,-4524,-64.63,1,85.08863436906121,Critical (60+)
33087,Assam,Construction,Male,5th Pass,2,10786,16800,9000,6014,35.8,1,-1786,-19.84,0,55.44987329044376,High (30-60)
33088,Gujarat,Chemicals,Female,10th Pass,10,16986,21600,14000,4614,21.36,1,-2986,-21.33,0,34.18055555555556,High (30-60)
33089,Karnataka,Services,Male,Graduate,7,36640,21600,32000,-15040,-69.63,0,-4640,-14.5,0,0.0,
33090,Tamil Nadu,Agriculture,Male,Illiterate,22,11615,18000,7000,6385,35.47,1,-4615,-65.93,0,54.691914307052265,High (30-60)
