worker_id,state,industry,gender,education_level,experience_years,actual_monthly_wage,min_wage_standard,fair_wage_estimate,wage_gap,gap_percentage,is_underpaid,fair_wage_gap,fair_wage_gap_pct,gender_discriminated
23204,Uttar Pradesh,Construction,Male,12th Pass,9,23901,19500,18000,-4401,-22.57,0,-5901,-32.78,0
23205,Odisha,Services,Male,12th Pass,12,21952,17500,18000,-4452,-25.44,0,-3952,-21.96,0
23206,Haryana,Manufacturing,Male,12th Pass,4,21983,20400,18000,-1583,-7.76,0,-3983,-22.13,0
23207,Maharashtra,Construction,Male,Illiterate,9,10117,20400,7000,10283,50.41,1,-3117,-44.53,0
23208,Gujarat,IT Services,Male,10th Pass,11,19307,21600,14000,2293,10.62,1,-5307,-37.91,0
23209,Assam,Retail,Male,10th Pass,6,12900,16800,14000,3900,23.21,1,1100,7.86,0
23210,Assam,Construction,Male,Illiterate,0,6803,16800,7000,9997,59.51,1,197,2.81,0
23211,Telangana,Leather,Female,10th Pass,1,13679,19500,14000,5821,29.85,1,321,2.29,1
23212,Tamil Nadu,Construction,Male,12th Pass,4,16516,18000,18000,1484,8.24,1,1484,8.24,0
23213,Tamil Nadu,Small Manufacturing,Male,10th Pass,11,19802,18000,14000,-1802,-10.01,0,-5802,-41.44,0
23214,Chhattisgarh,Construction,Male,5th Pass,1,7785,22500,9000,14715,65.4,1,1215,13.5,0
23215,Uttar Pradesh,Food Processing,Male,12th Pass,13,25685,19500,18000,-6185,-31.72,0,-7685,-42.69,0
23216,Maharashtra,Mining,Male,Illiterate,17,10876,20400,7000,9524,46.69,1,-3876,-55.37,0
23217,Karnataka,Manufacturing,Male,10th Pass,1,12252,21600,14000,9348,43.28,1,1748,12.49,0
23218,Uttar Pradesh,Leather,Male,12th Pass,13,25272,19500,18000,-5772,-29.6,0,-7272,-40.4,0
23219,Maharashtra,Agriculture,Female,10th Pass,18,14998,20400,14000,5402,26.48,1,-998,-7.13,1
23220,Assam,Metals,Male,5th Pass,15,12041,16800,9000,4759,28.33,1,-3041,-33.79,0
23221,Haryana,Agriculture,Male,10th Pass,19,16375,20400,14000,4025,19.73,1,-2375,-16.96,0
23222,Gujarat,Services,Male,12th Pass,0,20659,21600,18000,941,4.36,1,-2659,-14.77,0
23223,Assam,Construction,Male,10th Pass,6,14343,16800,14000,2457,14.62,1,-343,-2.45,0
23224,Uttar Pradesh,Textiles,Male,5th Pass,20,13041,19500,9000,6459,33.12,1,-4041,-44.9,0
23225,Madhya Pradesh,Manufacturing,Male,10th Pass,20,21775,18000,14000,-3775,-20.97,0,-7775,-55.54,0
23226,Uttar Pradesh,Mining,Male,12th Pass,7,16450,19500,18000,3050,15.64,1,1550,8.61,0
23227,Karnataka,IT Services,Female,Graduate,9,30975,21600,32000,-9375,-43.4,0,1025,3.2,0
23228,Maharashtra,Small Manufacturing,Male,12th Pass,6,20548,20400,18000,-148,-0.73,0,-2548,-14.16,0
23229,Uttar Pradesh,Textiles,Female,Illiterate,6,6888,19500,7000,12612,64.68,1,112,1.6,1
23230,Uttar Pradesh,Textiles,Male,12th Pass,2,20971,19500,18000,-1471,-7.54,0,-2971,-16.51,0
23231,Haryana,Retail,Male,5th Pass,6,11287,20400,9000,9113,44.67,1,-2287,-25.41,0
23232,Karnataka,Leather,Female,Diploma,11,23835,21600,22000,-2235,-10.35,0,-1835,-8.34,0
23233,Telangana,IT Services,Male,10th Pass,11,14727,19500,14000,4773,24.48,1,-727,-5.19,0
23234,West Bengal,Mining,Male,Illiterate,7,9437,20400,7000,10963,53.74,1,-2437,-34.81,0
23235,Jharkhand,Small Manufacturing,Female,10th Pass,0,11144,17800,14000,6656,37.39,1,2856,20.4,1
23236,Maharashtra,Manufacturing,Male,12th Pass,5,16014,20400,18000,4386,21.5,1,1986,11.03,0
23237,Uttar Pradesh,Small Manufacturing,Male,12th Pass,11,17052,19500,18000,2448,12.55,1,948,5.27,0
23238,Uttar Pradesh,Manufacturing,Female,10th Pass,0,11658,19500,14000,7842,40.22,1,2342,16.73,1
23239,Uttar Pradesh,Agriculture,Female,5th Pass,11,10728,19500,9000,8772,44.98,1,-1728,-19.2,1
23240,Tamil Nadu,Chemicals,Male,12th Pass,14,20071,18000,18000,-2071,-11.51,0,-2071,-11.51,0
23241,Maharashtra,Mining,Male,10th Pass,13,20919,20400,14000,-519,-2.54,0,-6919,-49.42,0
23242,Uttar Pradesh,Manufacturing,Male,12th Pass,10,20960,19500,18000,-1460,-7.49,0,-2960,-16.44,0
23243,Rajasthan,Agriculture,Male,5th Pass,28,20591,19500,9000,-1091,-5.59,0,-11591,-128.79,0
23244,Maharashtra,Manufacturing,Female,12th Pass,21,19817,20400,18000,583,2.86,1,-1817,-10.09,0
23245,West Bengal,Textiles,Female,5th Pass,6,7574,20400,9000,12826,62.87,1,1426,15.84,1
23246,Gujarat,Metals,Male,12th Pass,4,19485,21600,18000,2115,9.79,1,-1485,-8.25,0
23247,Gujarat,Metals,Male,Graduate,2,35456,21600,32000,-13856,-64.15,0,-3456,-10.8,0
23248,Haryana,Construction,Male,12th Pass,0,20483,20400,18000,-83,-0.41,0,-2483,-13.79,0
23249,Gujarat,Leather,Male,12th Pass,10,21297,21600,18000,303,1.4,1,-3297,-18.32,0
23250,Maharashtra,Textiles,Male,10th Pass,14,14921,20400,14000,5479,26.86,1,-921,-6.58,0
23251,Gujarat,Agriculture,Female,Illiterate,24,10602,21600,7000,10998,50.92,1,-3602,-51.46,1
23252,Assam,Small Manufacturing,Male,12th Pass,6,16607,16800,18000,193,1.15,1,1393,7.74,0
23253,Rajasthan,Manufacturing,Male,Diploma,20,28119,19500,22000,-8619,-44.2,0,-6119,-27.81,0
23254,Uttar Pradesh,Agriculture,Male,10th Pass,21,21959,19500,14000,-2459,-12.61,0,-7959,-56.85,0
23255,Haryana,Manufacturing,Female,10th Pass,8,14064,20400,14000,6336,31.06,1,-64,-0.46,1
23256,Haryana,Manufacturing,Male,12th Pass,14,22849,20400,18000,-2449,-12.0,0,-4849,-26.94,0
23257,Jharkhand,Metals,Female,10th Pass,0,11319,17800,14000,6481,36.41,1,2681,19.15,1
23258,Karnataka,Agriculture,Male,10th Pass,0,13075,21600,14000,8525,39.47,1,925,6.61,0
23259,Tamil Nadu,Retail,Male,Diploma,5,25470,18000,22000,-7470,-41.5,0,-3470,-15.77,0
23260,Tamil Nadu,Agriculture,Female,Illiterate,10,7406,18000,7000,10594,58.86,1,-406,-5.8,1
23261,Uttar Pradesh,Retail,Male,10th Pass,17,16322,19500,14000,3178,16.3,1,-2322,-16.59,0
23262,Punjab,Machinery,Male,Graduate,10,40814,18500,32000,-22314,-120.62,0,-8814,-27.54,0
23263,Telangana,Chemicals,Male,10th Pass,5,17923,19500,14000,1577,8.09,1,-3923,-28.02,0
23264,Assam,Construction,Male,5th Pass,0,8367,16800,9000,8433,50.2,1,633,7.03,0
23265,West Bengal,Agriculture,Male,Graduate,18,34873,20400,32000,-14473,-70.95,0,-2873,-8.98,0
23266,Gujarat,Food Processing,Male,12th Pass,10,23053,21600,18000,-1453,-6.73,0,-5053,-28.07,0
23267,Assam,Food Processing,Male,Illiterate,10,9743,16800,7000,7057,42.01,1,-2743,-39.19,0
23268,West Bengal,Small Manufacturing,Male,Illiterate,0,8286,20400,7000,12114,59.38,1,-1286,-18.37,0
23269,Chhattisgarh,Food Processing,Male,10th Pass,11,14055,22500,14000,8445,37.53,1,-55,-0.39,0
23270,West Bengal,Services,Male,Diploma,20,24768,20400,22000,-4368,-21.41,0,-2768,-12.58,0
23271,Gujarat,Agriculture,Female,5th Pass,31,15721,21600,9000,5879,27.22,1,-6721,-74.68,0
23272,Tamil Nadu,Agriculture,Male,10th Pass,9,18617,18000,14000,-617,-3.43,0,-4617,-32.98,0
23273,Uttar Pradesh,Chemicals,Male,12th Pass,1,21892,19500,18000,-2392,-12.27,0,-3892,-21.62,0
23274,Madhya Pradesh,Food Processing,Male,Diploma,8,23155,18000,22000,-5155,-28.64,0,-1155,-5.25,0
23275,Maharashtra,Retail,Male,Diploma,18,23449,20400,22000,-3049,-14.95,0,-1449,-6.59,0
23276,Karnataka,Textiles,Female,10th Pass,25,18285,21600,14000,3315,15.35,1,-4285,-30.61,0
23277,Uttar Pradesh,Manufacturing,Male,12th Pass,13,24441,19500,18000,-4941,-25.34,0,-6441,-35.78,0
23278,Maharashtra,Silk,Female,5th Pass,4,9993,20400,9000,10407,51.01,1,-993,-11.03,1
23279,Tamil Nadu,Small Manufacturing,Female,5th Pass,14,11421,18000,9000,6579,36.55,1,-2421,-26.9,1
23280,Tamil Nadu,Small Manufacturing,Male,10th Pass,0,15659,18000,14000,2341,13.01,1,-1659,-11.85,0
23281,Gujarat,Silk,Male,10th Pass,14,16874,21600,14000,4726,21.88,1,-2874,-20.53,0
23282,Uttar Pradesh,Textiles,Male,5th Pass,18,13610,19500,9000,5890,30.21,1,-4610,-51.22,0
23283,Karnataka,Manufacturing,Male,10th Pass,18,19017,21600,14000,2583,11.96,1,-5017,-35.84,0
23284,Maharashtra,Retail,Male,Illiterate,2,7132,20400,7000,13268,65.04,1,-132,-1.89,0
23285,Maharashtra,Textiles,Female,10th Pass,9,12242,20400,14000,8158,39.99,1,1758,12.56,1
23286,Assam,Agriculture,Female,5th Pass,0,7826,16800,9000,8974,53.42,1,1174,13.04,1
23287,Rajasthan,Agriculture,Female,Illiterate,23,9929,19500,7000,9571,49.08,1,-2929,-41.84,1
23288,Assam,Machinery,Female,Illiterate,8,7814,16800,7000,8986,53.49,1,-814,-11.63,1
23289,Maharashtra,Services,Male,Illiterate,13,11571,20400,7000,8829,43.28,1,-4571,-65.3,0
23290,Tamil Nadu,Food Processing,Male,5th Pass,24,18315,18000,9000,-315,-1.75,0,-9315,-103.5,0
23291,Uttar Pradesh,Agriculture,Male,Illiterate,12,9188,19500,7000,10312,52.88,1,-2188,-31.26,0
23292,Telangana,Retail,Male,12th Pass,5,16657,19500,18000,2843,14.58,1,1343,7.46,0
23293,Telangana,Retail,Male,5th Pass,0,8223,19500,9000,11277,57.83,1,777,8.63,0
23294,Punjab,Agriculture,Male,Illiterate,7,7856,18500,7000,10644,57.54,1,-856,-12.23,0
23295,Uttar Pradesh,Agriculture,Male,Illiterate,3,7341,19500,7000,12159,62.35,1,-341,-4.87,0
23296,Uttar Pradesh,Construction,Male,10th Pass,0,12376,19500,14000,7124,36.53,1,1624,11.6,0
23297,Tamil Nadu,Construction,Male,5th Pass,11,11650,18000,9000,6350,35.28,1,-2650,-29.44,0
23298,Uttar Pradesh,Small Manufacturing,Male,5th Pass,14,11354,19500,9000,8146,41.77,1,-2354,-26.16,0
23299,Uttar Pradesh,Agriculture,Male,5th Pass,12,11953,19500,9000,7547,38.7,1,-2953,-32.81,0
23300,Uttar Pradesh,Agriculture,Male,10th Pass,5,15528,19500,14000,3972,20.37,1,-1528,-10.91,0
23301,Gujarat,Food Processing,Male,10th Pass,23,23812,21600,14000,-2212,-10.24,0,-9812,-70.09,0
23302,Maharashtra,Food Processing,Male,12th Pass,10,18736,20400,18000,1664,8.16,1,-736,-4.09,0
23303,Maharashtra,Small Manufacturing,Female,5th Pass,13,13095,20400,9000,7305,35.81,1,-4095,-45.5,1
23304,Gujarat,Machinery,Male,12th Pass,15,23105,21600,18000,-1505,-6.97,0,-5105,-28.36,0
23305,Telangana,Manufacturing,Male,12th Pass,12,18609,19500,18000,891,4.57,1,-609,-3.38,0
23306,Telangana,Agriculture,Male,5th Pass,22,15387,19500,9000,4113,21.09,1,-6387,-70.97,0
23307,Tamil Nadu,Retail,Female,12th Pass,8,19353,18000,18000,-1353,-7.52,0,-1353,-7.52,0
23308,Uttar Pradesh,Textiles,Female,12th Pass,7,14901,19500,18000,4599,23.58,1,3099,17.22,1
23309,Maharashtra,Small Manufacturing,Male,10th Pass,9,15395,20400,14000,5005,24.53,1,-1395,-9.96,0
23310,Uttar Pradesh,Food Processing,Male,5th Pass,20,17194,19500,9000,2306,11.83,1,-8194,-91.04,0
23311,Telangana,Small Manufacturing,Male,12th Pass,12,23932,19500,18000,-4432,-22.73,0,-5932,-32.96,0
23312,Karnataka,Silk,Male,5th Pass,8,11245,21600,9000,10355,47.94,1,-2245,-24.94,0
23313,Odisha,Construction,Male,10th Pass,11,14554,17500,14000,2946,16.83,1,-554,-3.96,0
23314,Punjab,Services,Male,Graduate,1,30220,18500,32000,-11720,-63.35,0,1780,5.56,0
23315,Uttar Pradesh,Services,Female,5th Pass,8,11248,19500,9000,8252,42.32,1,-2248,-24.98,1
23316,Uttar Pradesh,Leather,Male,10th Pass,16,20063,19500,14000,-563,-2.89,0,-6063,-43.31,0
23317,Karnataka,Metals,Female,10th Pass,0,12328,21600,14000,9272,42.93,1,1672,11.94,1
23318,Tamil Nadu,Metals,Male,5th Pass,16,11234,18000,9000,6766,37.59,1,-2234,-24.82,0
23319,Punjab,Construction,Male,10th Pass,5,17589,18500,14000,911,4.92,1,-3589,-25.64,0
23320,Karnataka,Retail,Male,12th Pass,0,17307,21600,18000,4293,19.88,1,693,3.85,0
23321,Telangana,Manufacturing,Male,12th Pass,0,14753,19500,18000,4747,24.34,1,3247,18.04,0
23322,Telangana,Textiles,Male,10th Pass,0,14222,19500,14000,5278,27.07,1,-222,-1.59,0
23323,Uttar Pradesh,Retail,Male,Post-Graduate,1,41012,19500,45000,-21512,-110.32,0,3988,8.86,0
23324,Rajasthan,Food Processing,Male,5th Pass,13,14852,19500,9000,4648,23.84,1,-5852,-65.02,0
23325,Tamil Nadu,Food Processing,Female,5th Pass,5,9798,18000,9000,8202,45.57,1,-798,-8.87,1
23326,Tamil Nadu,Machinery,Male,10th Pass,0,13275,18000,14000,4725,26.25,1,725,5.18,0
23327,Jharkhand,Agriculture,Male,5th Pass,17,14612,17800,9000,3188,17.91,1,-5612,-62.36,0
23328,Uttar Pradesh,Leather,Female,Illiterate,13,7612,19500,7000,11888,60.96,1,-612,-8.74,1
23329,Tamil Nadu,Textiles,Female,12th Pass,7,20227,18000,18000,-2227,-12.37,0,-2227,-12.37,0
23330,West Bengal,Agriculture,Male,5th Pass,28,17893,20400,9000,2507,12.29,1,-8893,-98.81,0
23331,Chhattisgarh,Metals,Male,Graduate,13,32109,22500,32000,-9609,-42.71,0,-109,-0.34,0
23332,Uttar Pradesh,Machinery,Male,12th Pass,18,24124,19500,18000,-4624,-23.71,0,-6124,-34.02,0
23333,Punjab,Services,Male,12th Pass,17,25800,18500,18000,-7300,-39.46,0,-7800,-43.33,0
23334,Jharkhand,Agriculture,Male,10th Pass,2,15465,17800,14000,2335,13.12,1,-1465,-10.46,0
23335,Karnataka,Metals,Male,Graduate,10,28820,21600,32000,-7220,-33.43,0,3180,9.94,0
23336,Odisha,Chemicals,Male,12th Pass,10,24519,17500,18000,-7019,-40.11,0,-6519,-36.22,0
23337,Uttar Pradesh,Agriculture,Male,Illiterate,21,11627,19500,7000,7873,40.37,1,-4627,-66.1,0
23338,Karnataka,Machinery,Male,12th Pass,6,19022,21600,18000,2578,11.94,1,-1022,-5.68,0
23339,Tamil Nadu,IT Services,Female,Diploma,6,18995,18000,22000,-995,-5.53,0,3005,13.66,0
23340,Jharkhand,Mining,Male,12th Pass,14,20451,17800,18000,-2651,-14.89,0,-2451,-13.62,0
23341,Haryana,Agriculture,Male,5th Pass,22,17889,20400,9000,2511,12.31,1,-8889,-98.77,0
23342,Uttar Pradesh,Food Processing,Male,10th Pass,0,12668,19500,14000,6832,35.04,1,1332,9.51,0
23343,Karnataka,Small Manufacturing,Male,Illiterate,3,8003,21600,7000,13597,62.95,1,-1003,-14.33,0
23344,Telangana,Metals,Male,Diploma,17,28366,19500,22000,-8866,-45.47,0,-6366,-28.94,0
23345,Tamil Nadu,Machinery,Male,10th Pass,7,17623,18000,14000,377,2.09,1,-3623,-25.88,0
23346,Assam,Mining,Male,Diploma,18,30405,16800,22000,-13605,-80.98,0,-8405,-38.2,0
23347,Gujarat,Chemicals,Male,10th Pass,7,16884,21600,14000,4716,21.83,1,-2884,-20.6,0
23348,Uttar Pradesh,Machinery,Male,10th Pass,14,18881,19500,14000,619,3.17,1,-4881,-34.86,0
23349,West Bengal,Textiles,Female,5th Pass,7,9755,20400,9000,10645,52.18,1,-755,-8.39,1
23350,Assam,Construction,Male,Illiterate,9,9590,16800,7000,7210,42.92,1,-2590,-37.0,0
23351,Gujarat,Agriculture,Male,5th Pass,13,11076,21600,9000,10524,48.72,1,-2076,-23.07,0
23352,Punjab,Retail,Male,Diploma,4,27806,18500,22000,-9306,-50.3,0,-5806,-26.39,0
23353,Maharashtra,Machinery,Male,Graduate,12,40742,20400,32000,-20342,-99.72,0,-8742,-27.32,0
23354,Tamil Nadu,Agriculture,Female,5th Pass,12,10245,18000,9000,7755,43.08,1,-1245,-13.83,1
23355,Uttar Pradesh,Metals,Female,12th Pass,9,20567,19500,18000,-1067,-5.47,0,-2567,-14.26,0
23356,Maharashtra,Textiles,Male,5th Pass,10,11846,20400,9000,8554,41.93,1,-2846,-31.62,0
23357,Tamil Nadu,Textiles,Female,5th Pass,14,9154,18000,9000,8846,49.14,1,-154,-1.71,1
23358,Punjab,Construction,Male,10th Pass,12,20139,18500,14000,-1639,-8.86,0,-6139,-43.85,0
23359,Uttar Pradesh,Metals,Male,Diploma,18,24610,19500,22000,-5110,-26.21,0,-2610,-11.86,0
23360,Maharashtra,Agriculture,Male,5th Pass,16,16388,20400,9000,4012,19.67,1,-7388,-82.09,0
23361,Uttar Pradesh,Agriculture,Female,Illiterate,22,13050,19500,7000,6450,33.08,1,-6050,-86.43,1
23362,Gujarat,Agriculture,Female,10th Pass,16,15328,21600,14000,6272,29.04,1,-1328,-9.49,1
23363,Maharashtra,Agriculture,Male,10th Pass,12,16563,20400,14000,3837,18.81,1,-2563,-18.31,0
23364,Tamil Nadu,Food Processing,Male,5th Pass,0,9524,18000,9000,8476,47.09,1,-524,-5.82,0
23365,Madhya Pradesh,Textiles,Female,5th Pass,10,8604,18000,9000,9396,52.2,1,396,4.4,1
23366,Jharkhand,Retail,Male,Diploma,8,24330,17800,22000,-6530,-36.69,0,-2330,-10.59,0
23367,Maharashtra,Construction,Female,Diploma,2,22828,20400,22000,-2428,-11.9,0,-828,-3.76,0
23368,Gujarat,Leather,Female,5th Pass,14,9041,21600,9000,12559,58.14,1,-41,-0.46,1
23369,Uttar Pradesh,Textiles,Female,Graduate,12,25444,19500,32000,-5944,-30.48,0,6556,20.49,0
23370,Maharashtra,Chemicals,Male,Illiterate,6,9589,20400,7000,10811,53.0,1,-2589,-36.99,0
23371,Chhattisgarh,Construction,Male,Illiterate,0,7678,22500,7000,14822,65.88,1,-678,-9.69,0
23372,Uttar Pradesh,Services,Female,Diploma,8,23129,19500,22000,-3629,-18.61,0,-1129,-5.13,0
23373,Madhya Pradesh,Agriculture,Male,Illiterate,22,12852,18000,7000,5148,28.6,1,-5852,-83.6,0
23374,Tamil Nadu,Services,Male,Illiterate,14,11905,18000,7000,6095,33.86,1,-4905,-70.07,0
23375,Gujarat,Agriculture,Male,5th Pass,35,16207,21600,9000,5393,24.97,1,-7207,-80.08,0
23376,Uttar Pradesh,Services,Male,12th Pass,0,16952,19500,18000,2548,13.07,1,1048,5.82,0
23377,Maharashtra,Construction,Male,12th Pass,10,18192,20400,18000,2208,10.82,1,-192,-1.07,0
23378,Uttar Pradesh,Services,Male,12th Pass,7,18021,19500,18000,1479,7.58,1,-21,-0.12,0
23379,Uttar Pradesh,Retail,Male,Post-Graduate,3,51726,19500,45000,-32226,-165.26,0,-6726,-14.95,0
23380,Odisha,Agriculture,Male,5th Pass,20,12485,17500,9000,5015,28.66,1,-3485,-38.72,0
23381,Assam,IT Services,Male,Graduate,2,27938,16800,32000,-11138,-66.3,0,4062,12.69,0
23382,Assam,Agriculture,Female,10th Pass,21,13979,16800,14000,2821,16.79,1,21,0.15,1
23383,Karnataka,Construction,Male,Illiterate,0,7824,21600,7000,13776,63.78,1,-824,-11.77,0
23384,Haryana,Metals,Male,Diploma,7,22521,20400,22000,-2121,-10.4,0,-521,-2.37,0
23385,Uttar Pradesh,Agriculture,Male,5th Pass,25,15574,19500,9000,3926,20.13,1,-6574,-73.04,0
23386,Maharashtra,Construction,Male,Illiterate,2,8162,20400,7000,12238,59.99,1,-1162,-16.6,0
23387,Uttar Pradesh,Metals,Male,Graduate,18,34515,19500,32000,-15015,-77.0,0,-2515,-7.86,0
23388,Jharkhand,Construction,Male,5th Pass,15,11361,17800,9000,6439,36.17,1,-2361,-26.23,0
23389,Gujarat,Textiles,Male,10th Pass,18,23237,21600,14000,-1637,-7.58,0,-9237,-65.98,0
23390,Rajasthan,Agriculture,Female,Illiterate,21,12854,19500,7000,6646,34.08,1,-5854,-83.63,1
23391,Rajasthan,Construction,Male,12th Pass,3,20349,19500,18000,-849,-4.35,0,-2349,-13.05,0
23392,Uttar Pradesh,Construction,Male,10th Pass,0,14734,19500,14000,4766,24.44,1,-734,-5.24,0
23393,Rajasthan,Construction,Male,10th Pass,13,19294,19500,14000,206,1.06,1,-5294,-37.81,0
23394,Madhya Pradesh,Machinery,Male,Diploma,15,23756,18000,22000,-5756,-31.98,0,-1756,-7.98,0
23395,Haryana,Agriculture,Male,Illiterate,5,7512,20400,7000,12888,63.18,1,-512,-7.31,0
23396,Uttar Pradesh,Mining,Male,Diploma,8,21796,19500,22000,-2296,-11.77,0,204,0.93,0
23397,Uttar Pradesh,Textiles,Male,10th Pass,13,21322,19500,14000,-1822,-9.34,0,-7322,-52.3,0
23398,Uttar Pradesh,Textiles,Female,10th Pass,12,15826,19500,14000,3674,18.84,1,-1826,-13.04,0
23399,Rajasthan,Manufacturing,Male,Illiterate,27,15328,19500,7000,4172,21.39,1,-8328,-118.97,0
23400,Maharashtra,Manufacturing,Male,10th Pass,8,15059,20400,14000,5341,26.18,1,-1059,-7.56,0
23401,Madhya Pradesh,Metals,Male,12th Pass,4,15449,18000,18000,2551,14.17,1,2551,14.17,0
23402,West Bengal,Manufacturing,Female,12th Pass,16,16491,20400,18000,3909,19.16,1,1509,8.38,0
23403,Uttar Pradesh,Food Processing,Male,5th Pass,7,10031,19500,9000,9469,48.56,1,-1031,-11.46,0
23404,Uttar Pradesh,Food Processing,Male,Illiterate,13,10972,19500,7000,8528,43.73,1,-3972,-56.74,0
23405,West Bengal,Metals,Male,5th Pass,14,14619,20400,9000,5781,28.34,1,-5619,-62.43,0
23406,Tamil Nadu,Agriculture,Male,Illiterate,18,13856,18000,7000,4144,23.02,1,-6856,-97.94,0
23407,Uttar Pradesh,Food Processing,Male,10th Pass,16,16291,19500,14000,3209,16.46,1,-2291,-16.36,0
23408,West Bengal,Agriculture,Male,5th Pass,30,19811,20400,9000,589,2.89,1,-10811,-120.12,0
23409,Odisha,Metals,Male,5th Pass,0,8829,17500,9000,8671,49.55,1,171,1.9,0
23410,Haryana,Services,Male,12th Pass,6,16579,20400,18000,3821,18.73,1,1421,7.89,0
23411,West Bengal,Manufacturing,Male,5th Pass,18,14175,20400,9000,6225,30.51,1,-5175,-57.5,0
23412,Uttar Pradesh,Textiles,Female,10th Pass,7,14337,19500,14000,5163,26.48,1,-337,-2.41,1
23413,Madhya Pradesh,Chemicals,Female,5th Pass,3,10007,18000,9000,7993,44.41,1,-1007,-11.19,1
23414,Punjab,Machinery,Male,Illiterate,12,10433,18500,7000,8067,43.61,1,-3433,-49.04,0
23415,Karnataka,Construction,Male,5th Pass,7,10847,21600,9000,10753,49.78,1,-1847,-20.52,0
23416,Karnataka,Leather,Male,5th Pass,5,10378,21600,9000,11222,51.95,1,-1378,-15.31,0
23417,Rajasthan,Retail,Male,12th Pass,13,21697,19500,18000,-2197,-11.27,0,-3697,-20.54,0
23418,Karnataka,Retail,Male,10th Pass,6,17998,21600,14000,3602,16.68,1,-3998,-28.56,0
23419,Maharashtra,Silk,Female,10th Pass,0,11085,20400,14000,9315,45.66,1,2915,20.82,1
23420,Uttar Pradesh,Agriculture,Female,Illiterate,14,9987,19500,7000,9513,48.78,1,-2987,-42.67,1
23421,Uttar Pradesh,Machinery,Male,Diploma,9,20905,19500,22000,-1405,-7.21,0,1095,4.98,0
23422,Assam,Agriculture,Female,10th Pass,18,19423,16800,14000,-2623,-15.61,0,-5423,-38.74,0
23423,Telangana,Agriculture,Female,10th Pass,29,21970,19500,14000,-2470,-12.67,0,-7970,-56.93,0
23424,Punjab,Services,Male,Illiterate,16,10850,18500,7000,7650,41.35,1,-3850,-55.0,0
23425,Maharashtra,Manufacturing,Male,12th Pass,21,22815,20400,18000,-2415,-11.84,0,-4815,-26.75,0
23426,Gujarat,Agriculture,Female,5th Pass,26,14057,21600,9000,7543,34.92,1,-5057,-56.19,1
23427,Maharashtra,Food Processing,Male,10th Pass,6,18447,20400,14000,1953,9.57,1,-4447,-31.76,0
23428,Gujarat,Small Manufacturing,Male,5th Pass,0,8975,21600,9000,12625,58.45,1,25,0.28,0
23429,Tamil Nadu,Agriculture,Male,10th Pass,24,18966,18000,14000,-966,-5.37,0,-4966,-35.47,0
23430,Maharashtra,Construction,Male,5th Pass,29,20497,20400,9000,-97,-0.48,0,-11497,-127.74,0
23431,Maharashtra,Metals,Male,10th Pass,17,15538,20400,14000,4862,23.83,1,-1538,-10.99,0
23432,Maharashtra,Textiles,Female,10th Pass,13,16996,20400,14000,3404,16.69,1,-2996,-21.4,0
23433,Rajasthan,Metals,Male,Post-Graduate,0,53402,19500,45000,-33902,-173.86,0,-8402,-18.67,0
23434,Punjab,Retail,Male,12th Pass,8,22208,18500,18000,-3708,-20.04,0,-4208,-23.38,0
23435,Karnataka,Agriculture,Male,Illiterate,12,10379,21600,7000,11221,51.95,1,-3379,-48.27,0
23436,West Bengal,Services,Female,Graduate,14,36719,20400,32000,-16319,-80.0,0,-4719,-14.75,0
23437,Odisha,Construction,Male,Diploma,9,24785,17500,22000,-7285,-41.63,0,-2785,-12.66,0
23438,Tamil Nadu,Manufacturing,Female,12th Pass,12,16730,18000,18000,1270,7.06,1,1270,7.06,0
23439,Jharkhand,Agriculture,Male,10th Pass,17,15407,17800,14000,2393,13.44,1,-1407,-10.05,0
23440,Maharashtra,Manufacturing,Male,10th Pass,12,16752,20400,14000,3648,17.88,1,-2752,-19.66,0
23441,Uttar Pradesh,Retail,Male,Graduate,15,32143,19500,32000,-12643,-64.84,0,-143,-0.45,0
23442,Karnataka,IT Services,Male,Graduate,8,39300,21600,32000,-17700,-81.94,0,-7300,-22.81,0
23443,Uttar Pradesh,Agriculture,Female,5th Pass,22,12851,19500,9000,6649,34.1,1,-3851,-42.79,1
23444,Uttar Pradesh,Agriculture,Male,Illiterate,5,8822,19500,7000,10678,54.76,1,-1822,-26.03,0
23445,Jharkhand,Retail,Male,10th Pass,15,17695,17800,14000,105,0.59,1,-3695,-26.39,0
23446,Karnataka,Leather,Female,5th Pass,14,10725,21600,9000,10875,50.35,1,-1725,-19.17,1
